id,text,label
6153,si l0s3r kau,toxic
6154,goblok4n,toxic
6155,si kotor,toxic
6156,k3p4r4t,toxic
6157,dasar manusia lem0t banget,toxic
6158,hei norak,toxic
6159,dasar anak keras kepala,toxic
6160,cacat,toxic
6161,rese,toxic
6162,tololan,toxic
6163,kasar amat,toxic
6164,dasar anak p3mal4s kau,toxic
6165,taiayam,toxic
6166,nih pembohong,toxic
6167,keparat,toxic
6168,muk4 dua,toxic
6169,eh cupu woy,toxic
6170,kamu 1d10t4n nih,toxic
6171,nih munafik,toxic
6172,wahai ber4ndal amat,toxic
6173,baj1ng4n,toxic
6174,julid parah,toxic
6175,si 4njing lu,toxic
6176,parasit woy,toxic
6177,pengkhianat,toxic
6178,si jahat sekali,toxic
6179,wahai kampret,toxic
6180,5et4n,toxic
6181,tol0l,toxic
6182,wahai muka dua,toxic
6183,sombong bro,toxic
6184,eh b3rand4l parah,toxic
6185,si paling ngehe cuk,toxic
6186,dasar manusia parasit,toxic
6187,ta1kuc1ng,toxic
6188,dungu bang,toxic
6189,rese,toxic
6190,kamu tai,toxic
6191,cacat,toxic
6192,ngehe banget,toxic
6193,oi p3m4r4h sih,toxic
6194,kampungan sih,toxic
6195,alay beneran,toxic
6196,dasar anak taiayam,toxic
6197,n4kal,toxic
6198,stress,toxic
6199,woi kampungan,toxic
6200,ngehe sekali,toxic
6201,bangsat nih,toxic
6202,dasar lu muka dua bang,toxic
6203,kau 4mp4s woy,toxic
6204,wahai berisik bang,toxic
6205,dasar lu biadab,toxic
6206,oi ta1 bang,toxic
6207,loser,toxic
6208,kasar,toxic
6209,eh pembohong,toxic
6210,oi muk4 du4 woy,toxic
6211,g1l4,toxic
6212,eh soktau,toxic
6213,k4mpung4n,toxic
6214,sinting,toxic
6215,g1l4,toxic
6216,eh lemot sekali,toxic
6217,si pen1pu kau,toxic
6218,kau brengsek,toxic
6219,jahat ya,toxic
6220,rese sih,toxic
6221,kampret sekali,toxic
6222,setan,toxic
6223,dasar manusia m4las nih,toxic
6224,pecundang woy,toxic
6225,dasar lu bego,toxic
6226,edan,toxic
6227,wahai c3r3w3t beneran,toxic
6228,t41kucing,toxic
6229,dasar p3ngkhi4n4t banget,toxic
6230,s0ktau,toxic
6231,m4l45,toxic
6232,kampret,toxic
6233,t4i,toxic
6234,pemalas amat,toxic
6235,sombong woy,toxic
6236,idiot,toxic
6237,dungu abis,toxic
6238,lemot bang,toxic
6239,kau j4hil amat,toxic
6240,tai,toxic
6241,dungu,toxic
6242,dasar jul1d sih,toxic
6243,cupu banget,toxic
6244,cupu lu,toxic
6245,nih bodoh,toxic
6246,cacat,toxic
6247,p4yah,toxic
6248,bod0h,toxic
6249,dasar julid,toxic
6250,id1ot4n,toxic
6251,si paling goblok banget,toxic
6252,tukangfitnah,toxic
6253,dasar lu taiayam,toxic
6254,kamu jahil,toxic
6255,ta1,toxic
6256,nih goblok parah,toxic
6257,cacat,toxic
6258,dasar anak kampungan,toxic
6259,si ru5ak beneran,toxic
6260,berandal,toxic
6261,wahai berisik,toxic
6262,k4mpung4n,toxic
6263,tukangfitnah bro,toxic
6264,pemarah bro,toxic
6265,hei b4cot abis,toxic
6266,si paling bego,toxic
6267,kamu ampas,toxic
6268,kamu bangsat,toxic
6269,dasar lu somb0ng amat,toxic
6270,si paling p3cundang ya,toxic
6271,muk4 du4,toxic
6272,cupu,toxic
6273,taiayam nih,toxic
6274,woi b3risik lu,toxic
6275,jahat bang,toxic
6276,kampret bro,toxic
6277,tuk4ngfitnah,toxic
6278,hei parasit,toxic
6279,kurangajar sekali,toxic
6280,wahai jelek,toxic
6281,taikucing,toxic
6282,cacat,toxic
6283,ker4s kepal4,toxic
6284,eg0i5,toxic
6285,woi nakal,toxic
6286,nyebelin bang,toxic
6287,si bajing4n sekali,toxic
6288,oi rusak,toxic
6289,idiot,toxic
6290,dasar manusia g1la bang,toxic
6291,berandal bro,toxic
6292,bac0t,toxic
6293,jel3k,toxic
6294,hei tukangfitnah,toxic
6295,brengos,toxic
6296,hei muka dua,toxic
6297,ampas cuk,toxic
6298,dasar anak t0lolan bang,toxic
6299,si paling dungu,toxic
6300,taiayam bro,toxic
6301,eh sinting,toxic
6302,kurangajar,toxic
6303,taiayam,toxic
6304,nakal,toxic
6305,si paling p4yah nih,toxic
6306,nih taikucing,toxic
6307,woi ngeyel,toxic
6308,edan abis,toxic
6309,kampret sih,toxic
6310,woi garing,toxic
6311,oi munafik banget,toxic
6312,woi br3ngos banget,toxic
6313,n4k4l,toxic
6314,rusak,toxic
6315,si p3nipu amat,toxic
6316,si paling malas,toxic
6317,stress,toxic
6318,bangsat,toxic
6319,ker45 kepal4,toxic
6320,nih kot0r parah,toxic
6321,idiot,toxic
6322,dasar anak kampungan,toxic
6323,songong,toxic
6324,kamu arogan parah,toxic
6325,ngeyel,toxic
6326,oi egois,toxic
6327,g1la,toxic
6328,kotor,toxic
6329,sokt4u,toxic
6330,woi penipu,toxic
6331,oi brengos,toxic
6332,pengkhianat amat,toxic
6333,beri5ik,toxic
6334,hei kasar,toxic
6335,lemot,toxic
6336,kamu kampret bang,toxic
6337,wahai parasit,toxic
6338,kau brengseklu sekali,toxic
6339,dasar brengos,toxic
6340,dasar lu anjing,toxic
6341,5tress,toxic
6342,eh cupu beneran,toxic
6343,kau munafik amat,toxic
6344,t41kuc1ng,toxic
6345,eh jelek,toxic
6346,1d10t,toxic
6347,kamu k4s4r bang,toxic
6348,eh bajingan,toxic
6349,pengkhianat sih,toxic
6350,songong,toxic
6351,wahai l05er kau,toxic
6352,biadab cuk,toxic
6353,kau str355 parah,toxic
6354,brengseklu,toxic
6355,dasar manusia pemalas,toxic
6356,kau tuk4ngfitnah parah,toxic
6357,br3ngsek,toxic
6358,pengkhianat bro,toxic
6359,kampret,toxic
6360,woi biadab banget,toxic
6361,t0lol,toxic
6362,nih brengsek abis,toxic
6363,nyebelin lu,toxic
6364,dasar manusia setan amat,toxic
6365,eh ampas,toxic
6366,dasar anak useless,toxic
6367,anjing,toxic
6368,si paling ng4wur parah,toxic
6369,nih nakal,toxic
6370,lo5er,toxic
6371,dasar anak p4yah sekali,toxic
6372,nakal,toxic
6373,dasar bu5uk banget,toxic
6374,kampret,toxic
6375,dasar j4hat banget,toxic
6376,malesin,toxic
6377,n4k4l,toxic
6378,dasar rese,toxic
6379,s3tan,toxic
6380,hei norak,toxic
6381,beg0kan,toxic
6382,dasar anak kampret,toxic
6383,dungu nih,toxic
6384,lebay,toxic
6385,4mp4s,toxic
6386,soktau bro,toxic
6387,oi brengs3klu banget,toxic
6388,si paling s0ktau nih,toxic
6389,hei rese,toxic
6390,nakal,toxic
6391,tolol,toxic
6392,dasar lu 4mp4s lu,toxic
6393,wahai gil4 lu,toxic
6394,si g0blok amat,toxic
6395,dasar anak p3malas amat,toxic
6396,m4la5,toxic
6397,hei bangsat,toxic
6398,k4mpr3t,toxic
6399,wahai muka dua,toxic
6400,kampungan woy,toxic
6401,eh kurangajar,toxic
6402,hei 3dan banget,toxic
6403,eh 51nt1ng parah,toxic
6404,rusak,toxic
6405,taikucing,toxic
6406,biadab cuk,toxic
6407,brengsek,toxic
6408,lemot,toxic
6409,pengkhianat bro,toxic
6410,dasar anak pemal45 amat,toxic
6411,woi l3m0t beneran,toxic
6412,brengsek nih,toxic
6413,lemot,toxic
6414,dasar lu bangsat,toxic
6415,b4jing4n,toxic
6416,setan kau,toxic
6417,setan,toxic
6418,eh ngawur,toxic
6419,garing abis,toxic
6420,dasar manusia 5ong0ng parah,toxic
6421,begokan,toxic
6422,ampas cuk,toxic
6423,si paling malas,toxic
6424,dasar manusia ng4wur ya,toxic
6425,kas4r,toxic
6426,b4ng54t,toxic
6427,jelek,toxic
6428,pengkhianat kau,toxic
6429,biadab cuk,toxic
6430,dasar manusia cacat,toxic
6431,brengos bang,toxic
6432,brengseklu,toxic
6433,penipu lu,toxic
6434,si garing sekali,toxic
6435,busuk,toxic
6436,br3ng5eklu,toxic
6437,dasar lu mal3s1n banget,toxic
6438,malesin kau,toxic
6439,tololan lu,toxic
6440,lemot beneran,toxic
6441,kurangajar beneran,toxic
6442,dasar lu tai,toxic
6443,taikucing,toxic
6444,t0lol,toxic
6445,nih idi0tan bro,toxic
6446,si j4h4t lu,toxic
6447,muka dua,toxic
6448,gobl0k,toxic
6449,wahai l05er sih,toxic
6450,s1al4n,toxic
6451,wahai penipu,toxic
6452,kamu br3ngs3klu amat,toxic
6453,rusak beneran,toxic
6454,payah,toxic
6455,pemarah bang,toxic
6456,norak,toxic
6457,pecundang,toxic
6458,useless banget,toxic
6459,egois,toxic
6460,woi sinting nih,toxic
6461,5tr3ss,toxic
6462,anjing woy,toxic
6463,useless,toxic
6464,bangsat bang,toxic
6465,jahat,toxic
6466,dasar anak goblok,toxic
6467,garing banget,toxic
6468,keras kepala bro,toxic
6469,dasar manusia g1la parah,toxic
6470,dasar tolol,toxic
6471,jahat,toxic
6472,arogan,toxic
6473,berandal nih,toxic
6474,bangsat,toxic
6475,s0ktau,toxic
6476,useless sekali,toxic
6477,nyebelin,toxic
6478,oi b3r1sik sekali,toxic
6479,dasar anak busuk,toxic
6480,eh norak ya,toxic
6481,pemal4s,toxic
6482,si u53l3ss beneran,toxic
6483,sinting parah,toxic
6484,julid,toxic
6485,si idi0t4n nih,toxic
6486,brengseklu bro,toxic
6487,sampah abis,toxic
6488,dasar breng53klu woy,toxic
6489,jorok,toxic
6490,dungu,toxic
6491,gil4,toxic
6492,dasar leb4y bro,toxic
6493,songong,toxic
6494,kotor,toxic
6495,jahat,toxic
6496,busuk,toxic
6497,sombong,toxic
6498,dasar pemal45 nih,toxic
6499,julid lu,toxic
6500,dasar lu 4mp4s woy,toxic
6501,julid woy,toxic
6502,b4cot,toxic
6503,oi ar0gan ya,toxic
6504,pengkhianat,toxic
6505,si tolol,toxic
6506,keparat sih,toxic
6507,si jelek,toxic
6508,dasar lu k0t0r banget,toxic
6509,dasar jelek,toxic
6510,kau rusak,toxic
6511,dasar lu b0d0h kau,toxic
6512,dasar anak pemarah,toxic
6513,rusak,toxic
6514,norak,toxic
6515,loser,toxic
6516,pemalas woy,toxic
6517,p3nipu,toxic
6518,jul1d,toxic
6519,jorok,toxic
6520,berand4l,toxic
6521,woi pengkhianat,toxic
6522,cacat,toxic
6523,keparat,toxic
6524,busuk,toxic
6525,wahai stress,toxic
6526,brengsek,toxic
6527,egois,toxic
6528,wahai dungu amat,toxic
6529,kamu 50mb0ng parah,toxic
6530,norak,toxic
6531,dasar lu julid,toxic
6532,bego abis,toxic
6533,taiayam woy,toxic
6534,lemot,toxic
6535,bangsat,toxic
6536,dasar brengsek,toxic
6537,muk4 du4,toxic
6538,dasar manusia k4mpungan ya,toxic
6539,si t4iayam sih,toxic
6540,oi idiotan,toxic
6541,useless parah,toxic
6542,dasar sampah,toxic
6543,cacat,toxic
6544,wahai amp4s ya,toxic
6545,pemalas cuk,toxic
6546,brengsek beneran,toxic
6547,anjing,toxic
6548,kau brengsek,toxic
6549,dasar manusia loser,toxic
6550,woi g0bl0kan beneran,toxic
6551,dasar manusia arogan,toxic
6552,jah1l,toxic
6553,pengacau lu,toxic
6554,ampas lu,toxic
6555,rusak,toxic
6556,taiayam bro,toxic
6557,ker4s k3pala,toxic
6558,dasar manusia bodoh,toxic
6559,brengsek,toxic
6560,oi cerewet,toxic
6561,j4hil,toxic
6562,dasar kurangajar,toxic
6563,dasar anak bacot,toxic
6564,54mp4h,toxic
6565,tololan,toxic
6566,goblokan,toxic
6567,malas,toxic
6568,ng3h3,toxic
6569,kau rese,toxic
6570,k4mpr3t,toxic
6571,idiotan sih,toxic
6572,julid,toxic
6573,muka dua parah,toxic
6574,malas lu,toxic
6575,kamu nyebelin,toxic
6576,gila,toxic
6577,kau edan,toxic
6578,edan cuk,toxic
6579,jorok sekali,toxic
6580,pecundang,toxic
6581,julid,toxic
6582,kampungan parah,toxic
6583,ng3y3l,toxic
6584,woi leb4y sih,toxic
6585,kampret parah,toxic
6586,nih cerewet,toxic
6587,gila,toxic
6588,dasar anak b4j1ng4n amat,toxic
6589,idiot,toxic
6590,setan,toxic
6591,5ialan,toxic
6592,kamu lo53r parah,toxic
6593,idiotan,toxic
6594,hei 1d1ot bro,toxic
6595,kur4ngajar,toxic
6596,sombong bang,toxic
6597,otakudang,toxic
6598,songong,toxic
6599,eh rus4k lu,toxic
6600,dasar anak 4njing kau,toxic
6601,brengos woy,toxic
6602,p3n1pu,toxic
6603,ot4kudang,toxic
6604,dasar lu kotor,toxic
6605,pengacau,toxic
6606,eh muka dua,toxic
6607,brengos,toxic
6608,hei arogan,toxic
6609,berandal,toxic
6610,dasar lu pengacau,toxic
6611,wahai keparat,toxic
6612,stress,toxic
6613,bu5uk,toxic
6614,ny3belin,toxic
6615,rusak lu,toxic
6616,b3go,toxic
6617,kau ampas,toxic
6618,hei berand4l cuk,toxic
6619,eh brengseklu,toxic
6620,dasar ng4wur amat,toxic
6621,si paling muka dua,toxic
6622,cupu,toxic
6623,norak,toxic
6624,ta1,toxic
6625,idiotan woy,toxic
6626,br3ng5ek,toxic
6627,wahai b0doh abis,toxic
6628,dasar manusia u5el3s5 banget,toxic
6629,julid lu,toxic
6630,pemarah,toxic
6631,ampas cuk,toxic
6632,si p3mala5 bro,toxic
6633,somb0ng,toxic
6634,si paling b3r4ndal cuk,toxic
6635,beg0,toxic
6636,dasar manusia tuk4ngfitn4h sekali,toxic
6637,eh k4mpr3t sekali,toxic
6638,goblokan amat,toxic
6639,keras kepala,toxic
6640,si paling kampret,toxic
6641,dasar lu tuk4ngf1tn4h banget,toxic
6642,eh kasar,toxic
6643,tololan sekali,toxic
6644,k3ra5 kepal4,toxic
6645,l3bay,toxic
6646,arogan lu,toxic
6647,cacat,toxic
6648,sampah parah,toxic
6649,pemarah,toxic
6650,kau alay cuk,toxic
6651,hei gila sekali,toxic
6652,si m4lesin abis,toxic
6653,5ampah,toxic
6654,dasar anak breng5ek parah,toxic
6655,oi bodoh,toxic
6656,keparat parah,toxic
6657,anjing bang,toxic
6658,eh k4mpret banget,toxic
6659,jorok,toxic
6660,woi munafik,toxic
6661,cerewet sih,toxic
6662,g0blok,toxic
6663,malas,toxic
6664,anjing,toxic
6665,norak,toxic
6666,eh ngawur,toxic
6667,k0t0r,toxic
6668,jelek cuk,toxic
6669,tai,toxic
6670,s4mp4h,toxic
6671,cupu,toxic
6672,lemot,toxic
6673,kau cerewet,toxic
6674,nakal,toxic
6675,setan amat,toxic
6676,kurangajar sekali,toxic
6677,bajingan,toxic
6678,eh dungu kau,toxic
6679,anjing,toxic
6680,kamu anjing,toxic
6681,loser,toxic
6682,keras kepala,toxic
6683,wahai julid,toxic
6684,ny3belin,toxic
6685,eh 0takud4ng abis,toxic
6686,pemalas beneran,toxic
6687,arogan,toxic
6688,si paling busuk ya,toxic
6689,rusak sekali,toxic
6690,kamu idiot,toxic
6691,kau nakal,toxic
6692,cerew3t,toxic
6693,tai abis,toxic
6694,payah banget,toxic
6695,pengkhianat,toxic
6696,norak,toxic
6697,woi idiot,toxic
6698,oi useles5 beneran,toxic
6699,nih keparat amat,toxic
6700,si paling busuk,toxic
6701,woi pen1pu beneran,toxic
6702,woi 5inting abis,toxic
6703,si lemot,toxic
6704,us3l35s,toxic
6705,jahat,toxic
6706,malesin,toxic
6707,edan sih,toxic
6708,parasit sih,toxic
6709,hei brengsek,toxic
6710,wahai jahat,toxic
6711,jorok,toxic
6712,dasar busuk,toxic
6713,pecundang,toxic
6714,busuk,toxic
6715,keparat parah,toxic
6716,edan banget,toxic
6717,ngeyel,toxic
6718,woi p3m4r4h banget,toxic
6719,pemalas bang,toxic
6720,5okt4u,toxic
6721,anjing woy,toxic
6722,kau nakal,toxic
6723,penipu bro,toxic
6724,brengsek,toxic
6725,biadab beneran,toxic
6726,kau lebay,toxic
6727,ampas,toxic
6728,dasar bod0h abis,toxic
6729,oi brengsek,toxic
6730,pengacau,toxic
6731,lebay nih,toxic
6732,pem4la5,toxic
6733,t0lol,toxic
6734,hei 4rogan parah,toxic
6735,si paling sampah,toxic
6736,dasar manusia 3dan banget,toxic
6737,5ombong,toxic
6738,malesin,toxic
6739,woi k4sar lu,toxic
6740,oi bangsat,toxic
6741,norak,toxic
6742,kau lo53r parah,toxic
6743,eh keparat,toxic
6744,kau pengkhianat,toxic
6745,nih us3l35s parah,toxic
6746,eh 51nt1ng kau,toxic
6747,munafik bang,toxic
6748,rese banget,toxic
6749,p3ng4cau,toxic
6750,otakudang,toxic
6751,kampungan beneran,toxic
6752,gila,toxic
6753,bodoh,toxic
6754,kau dungu,toxic
6755,idi0t4n,toxic
6756,eh mun4fik amat,toxic
6757,hei sampah,toxic
6758,m4le5in,toxic
6759,goblokan bang,toxic
6760,busuk,toxic
6761,rus4k,toxic
6762,pengacau ya,toxic
6763,wahai pembohong,toxic
6764,dasar manusia otakudang,toxic
6765,norak,toxic
6766,si ngeyel,toxic
6767,kamu parasit,toxic
6768,dasar anak biadab,toxic
6769,woi ng3y3l abis,toxic
6770,dasar j3l3k parah,toxic
6771,dasar payah,toxic
6772,pengkhianat,toxic
6773,pemalas,toxic
6774,k3p4r4t,toxic
6775,hei kampret,toxic
6776,breng05,toxic
6777,malas,toxic
6778,kau k0t0r bro,toxic
6779,lemot,toxic
6780,wahai br3ng5ek sekali,toxic
6781,kurangajar,toxic
6782,dungu beneran,toxic
6783,sinting,toxic
6784,50mb0ng,toxic
6785,wahai stress bro,toxic
6786,kamu kotor,toxic
6787,otakudang amat,toxic
6788,kau ngehe,toxic
6789,pemarah bro,toxic
6790,wahai jahil ya,toxic
6791,pengkhianat,toxic
6792,wahai ngeyel parah,toxic
6793,cupu parah,toxic
6794,woi l3mot sekali,toxic
6795,rusak,toxic
6796,ngawur,toxic
6797,otakudang woy,toxic
6798,dasar lu alay,toxic
6799,kamu payah,toxic
6800,dasar manusia munafik,toxic
6801,k0tor,toxic
6802,woi berandal,toxic
6803,jahil kau,toxic
6804,lemot,toxic
6805,brengsek,toxic
6806,kotor,toxic
6807,dasar lu edan cuk,toxic
6808,nih t0lol4n parah,toxic
6809,oi useless,toxic
6810,taikucing,toxic
6811,dungu amat,toxic
6812,lemot,toxic
6813,gila,toxic
6814,nyeb3lin,toxic
6815,dasar manusia loser,toxic
6816,nih dungu,toxic
6817,kotor,toxic
6818,cerewet,toxic
6819,kau berandal,toxic
6820,4l4y,toxic
6821,oi kurangaj4r cuk,toxic
6822,dasar anak pemalas,toxic
6823,egois,toxic
6824,tolol nih,toxic
6825,dasar tolol abis,toxic
6826,dasar bod0h lu,toxic
6827,dasar anak j0r0k kau,toxic
6828,biadab,toxic
6829,j4h1l,toxic
6830,cerewet cuk,toxic
6831,dasar manusia julid,toxic
6832,sialan sih,toxic
6833,setan,toxic
6834,parasit bang,toxic
6835,hei taikucing,toxic
6836,wahai jor0k amat,toxic
6837,tololan parah,toxic
6838,kotor cuk,toxic
6839,tai,toxic
6840,g0blok,toxic
6841,julid,toxic
6842,tukangfitnah sekali,toxic
6843,nih jelek,toxic
6844,oi goblok,toxic
6845,l3bay,toxic
6846,pen1pu,toxic
6847,m4le51n,toxic
6848,hei keras kepala,toxic
6849,kamu j0rok cuk,toxic
6850,oi 5tres5 nih,toxic
6851,hei jel3k sih,toxic
6852,oi sialan,toxic
6853,l3m0t,toxic
6854,rese ya,toxic
6855,kau tai,toxic
6856,tuk4ngfitnah,toxic
6857,nih 4l4y kau,toxic
6858,brengsek amat,toxic
6859,kamu tololan,toxic
6860,rese,toxic
6861,kamu kasar,toxic
6862,kasar sih,toxic
6863,samp4h,toxic
6864,loser,toxic
6865,eh pengacau beneran,toxic
6866,oi gil4 bang,toxic
6867,malesin kau,toxic
6868,s0ngong,toxic
6869,kau arogan cuk,toxic
6870,arogan,toxic
6871,oi kampr3t parah,toxic
6872,lemot,toxic
6873,kurangajar,toxic
6874,parasit sih,toxic
6875,berandal,toxic
6876,dungu,toxic
6877,kampungan,toxic
6878,setan,toxic
6879,pengkhianat lu,toxic
6880,brengsek woy,toxic
6881,brengos woy,toxic
6882,kau bego ya,toxic
6883,soktau,toxic
6884,sombong amat,toxic
6885,gobl0k4n,toxic
6886,oi muk4 du4 ya,toxic
6887,penipu,toxic
6888,busuk kau,toxic
6889,dasar lu berandal sih,toxic
6890,4rogan,toxic
6891,parasit,toxic
6892,dasar manusia k0tor parah,toxic
6893,gila,toxic
6894,dasar manusia tolol,toxic
6895,nakal parah,toxic
6896,woi nak4l parah,toxic
6897,si paling j3lek sih,toxic
6898,bacot,toxic
6899,5okt4u,toxic
6900,dasar manusia ampas,toxic
6901,pemalas,toxic
6902,edan,toxic
6903,oi idiot,toxic
6904,cupu,toxic
6905,g4r1ng,toxic
6906,hei ngawur,toxic
6907,pengacau,toxic
6908,br3ngo5,toxic
6909,berisik ya,toxic
6910,kampungan ya,toxic
6911,si paling lebay,toxic
6912,kau norak,toxic
6913,br3ng05,toxic
6914,jelek,toxic
6915,pemalas beneran,toxic
6916,wahai l3mot sih,toxic
6917,ampas,toxic
6918,dasar manusia 1d10t bang,toxic
6919,dasar soktau bro,toxic
6920,si kot0r beneran,toxic
6921,dasar r3se lu,toxic
6922,busuk,toxic
6923,tolol,toxic
6924,eh ng3y3l ya,toxic
6925,g0blok,toxic
6926,kur4ngaj4r,toxic
6927,kamu goblokan,toxic
6928,k4sar,toxic
6929,1d10t4n,toxic
6930,dasar lu taiayam,toxic
6931,nih nakal,toxic
6932,dasar b3ri5ik sih,toxic
6933,dasar manusia set4n bro,toxic
6934,payah banget,toxic
6935,garing,toxic
6936,pemalas abis,toxic
6937,usel35s,toxic
6938,eh 50mb0ng amat,toxic
6939,b14d4b,toxic
6940,j3lek,toxic
6941,si paling kampungan,toxic
6942,dasar anak t4ikucing beneran,toxic
6943,pemalas,toxic
6944,keparat sih,toxic
6945,pecundang bro,toxic
6946,idiotan sekali,toxic
6947,jahil bro,toxic
6948,mala5,toxic
6949,dasar manusia egoi5 ya,toxic
6950,dasar pemalas,toxic
6951,jelek parah,toxic
6952,hei edan,toxic
6953,br3ng53k,toxic
6954,tukangfitnah,toxic
6955,eh ng4wur sih,toxic
6956,bac0t,toxic
6957,dasar manusia julid,toxic
6958,kasar,toxic
6959,b3risik,toxic
6960,ngey3l,toxic
6961,oi keras kepala,toxic
6962,eh alay,toxic
6963,nih str3ss bro,toxic
6964,eh ta1kucing ya,toxic
6965,cerewet,toxic
6966,goblokan beneran,toxic
6967,parasit bang,toxic
6968,kau bu5uk bang,toxic
6969,lebay sih,toxic
6970,pemalas,toxic
6971,nih norak,toxic
6972,hei u53l355 cuk,toxic
6973,oi sombong,toxic
6974,eh norak bang,toxic
6975,sinting,toxic
6976,s0ng0ng,toxic
6977,tolol sekali,toxic
6978,dasar jah1l amat,toxic
6979,hei goblokan,toxic
6980,dasar manusia t414y4m bang,toxic
6981,nyebelin kau,toxic
6982,biadab,toxic
6983,wahai useless,toxic
6984,5int1ng,toxic
6985,breng0s,toxic
6986,nih jorok parah,toxic
6987,dasar pemarah,toxic
6988,brengsek,toxic
6989,penipu,toxic
6990,bangsat,toxic
6991,woi pemalas,toxic
6992,bi4d4b,toxic
6993,dasar manusia cerewet,toxic
6994,taiayam,toxic
6995,si jelek kau,toxic
6996,pengkhianat sekali,toxic
6997,brengseklu,toxic
6998,kau b3r4nd4l abis,toxic
6999,setan,toxic
7000,nih j3l3k woy,toxic
7001,ka54r,toxic
7002,egois,toxic
7003,ngehe,toxic
7004,kamu 0takudang bang,toxic
7005,eh bego,toxic
7006,pembohong,toxic
7007,norak,toxic
7008,cacat kau,toxic
7009,dasar lu setan,toxic
7010,kau sinting,toxic
7011,wahai sombong bang,toxic
7012,bodoh,toxic
7013,si cac4t bang,toxic
7014,nakal lu,toxic
7015,tai,toxic
7016,eh ngeyel,toxic
7017,cerewet,toxic
7018,wahai b3r4nd4l cuk,toxic
7019,eh pemarah,toxic
7020,hei ampas,toxic
7021,nih bacot,toxic
7022,kurangajar,toxic
7023,dasar anak mun4fik sekali,toxic
7024,arogan,toxic
7025,wahai kurangajar,toxic
7026,hei 5ial4n ya,toxic
7027,julid,toxic
7028,kau sinting,toxic
7029,dasar malas,toxic
7030,pembohong,toxic
7031,si paling garing,toxic
7032,kau jel3k kau,toxic
7033,br3ng5ek,toxic
7034,mal351n,toxic
7035,kampungan,toxic
7036,malesin,toxic
7037,brengseklu ya,toxic
7038,kau p3m4l4s banget,toxic
7039,kau goblok sekali,toxic
7040,br3ngos,toxic
7041,g0blok4n,toxic
7042,woi s0mb0ng lu,toxic
7043,ngehe,toxic
7044,kotor cuk,toxic
7045,tolol,toxic
7046,oi tukangfitnah,toxic
7047,pem4las,toxic
7048,nih b3go banget,toxic
7049,pemalas beneran,toxic
7050,ngawur banget,toxic
7051,pecundang beneran,toxic
7052,brengsek,toxic
7053,tuk4ngf1tnah,toxic
7054,julid,toxic
7055,si paling cupu,toxic
7056,dasar manusia leb4y banget,toxic
7057,bodoh beneran,toxic
7058,wahai l0ser sekali,toxic
7059,rese banget,toxic
7060,hei pengkhianat,toxic
7061,payah,toxic
7062,sombong abis,toxic
7063,keparat,toxic
7064,kau idiot,toxic
7065,anjing beneran,toxic
7066,oi malas,toxic
7067,begokan abis,toxic
7068,kasar,toxic
7069,pemarah parah,toxic
7070,egois woy,toxic
7071,parasit ya,toxic
7072,woi goblokan,toxic
7073,hei busuk,toxic
7074,eh s0ng0ng bro,toxic
7075,si k4mpung4n abis,toxic
7076,bacot,toxic
7077,anjing,toxic
7078,tololan bro,toxic
7079,dasar anak c4c4t cuk,toxic
7080,p3m4rah,toxic
7081,dasar manusia begokan sekali,toxic
7082,dasar manusia kampret,toxic
7083,kampungan,toxic
7084,bangsat nih,toxic
7085,tolol kau,toxic
7086,taikucing,toxic
7087,alay,toxic
7088,nih str35s banget,toxic
7089,berandal,toxic
7090,malesin,toxic
7091,taikucing bro,toxic
7092,dungu,toxic
7093,hei k0tor lu,toxic
7094,cupu,toxic
7095,male51n,toxic
7096,nih br3ngs3k ya,toxic
7097,nih ru54k bang,toxic
7098,jahil,toxic
7099,woi taikucing,toxic
7100,payah,toxic
7101,berandal abis,toxic
7102,egois lu,toxic
7103,penipu,toxic
7104,n4k4l,toxic
7105,dasar lu pemalas,toxic
7106,stress,toxic
7107,g4r1ng,toxic
7108,bego woy,toxic
7109,wahai lemot,toxic
7110,s0mb0ng,toxic
7111,woi s3tan abis,toxic
7112,nih sampah,toxic
7113,br3ng53k,toxic
7114,dasar lu j4hil woy,toxic
7115,alay,toxic
7116,nih b4c0t kau,toxic
7117,eh kasar,toxic
